ID,ProductName,Quantity,InvoiceNumber,CustomerID,PaymentMethod,InvoiceGenDate
6650679,Jordan Pro 7,28,51730669727,6650679,Cash,10/2/2020 12:44
7377311,Exer 3,5,65269595323,7377311,POD,10/26/2020 5:48
2071621,Hunch 8,49,89393915408,2071621,Card,12/25/2020 1:54
5364120,Exer 3,22,99358732087,5364120,POD,11/12/2020 21:13
9138342,Exer 6,34,59812547034,9138342,Card,12/5/2020 6:32
139883,Jordan Pro 9,46,27018357008,139883,Card,1/7/2021 3:51
7820094,Air 9,2,34151918167,7820094,POD,2/9/2021 13:04
355481,Air 8,99,95846905654,355481,POD,12/3/2020 17:36
2321291,Run 6,5,31268183455,2321291,Card,1/14/2021 15:23
2497081,Raft 7,94,34206236892,2497081,Card ,11/10/2020 3:50
3208508,Max 1,84,89921149832,3208508,Cash,10/9/2020 11:29
6278772,Air Max 7,28,45330881139,6278772,Card ,11/10/2020 22:02
4506473,Com 10,69,42577901742,4506473,POD,10/3/2020 10:21
8623646,Free Run 3,85,92105251541,8623646,Card ,10/2/2020 11:31
6731309,Run Max 2,56,62908686375,6731309,Cash,12/22/2020 14:27
8729129,Jordan 9,98,10555502605,8729129,Card,1/23/2021 17:52
2904308,Air 8,56,29870163739,2904308,Card,12/21/2020 7:40
4641288,Run 4,49,20765334106,4641288,POD,1/30/2021 0:22
9725363,Com 6,52,34471220132,9725363,POD,1/16/2021 21:02
9963720,Jordan Pro 10,51,50317750235,9963720,Card,10/26/2020 10:58
6582632,Run 2,93,75769022027,6582632,Card,11/5/2020 11:36
890883,Run 6,99,20490191010,890883,Cash,12/2/2020 15:21
838384,Free Run 8,59,42987275894,838384,POD,11/6/2020 4:17
2763874,Raft 1,84,15591445222,2763874,Card,12/11/2020 18:57
5737568,Run 6,95,88959083313,5737568,Cash,11/12/2020 3:09
2221555,Raft 2,25,11332209649,2221555,Cash,2/9/2021 15:26
2791211,Soccer 6,60,51140154994,2791211,POD,10/23/2020 8:57
2745655,Insane 6,46,52756637497,2745655,POD,10/23/2020 0:10
7455748,Raft 4,35,78761537974,7455748,Cash,11/22/2020 4:25
4774258,Pro Run 3,81,14576428959,4774258,Cash,1/18/2021 5:15
9428140,Pro Run 5,84,20643221390,9428140,Card,12/10/2020 1:22
2610731,Run 9,61,53684145493,2610731,Card,12/8/2020 8:23
539068,Com 10,14,40433452389,539068,Cash,11/30/2020 7:15
6817912,Pro Run 1,61,38531658052,6817912,Cash,1/27/2021 21:02
6633249,Exer 6,53,78656457288,6633249,Card,12/7/2020 20:55
9358100,Jordan 5,58,74103704171,9358100,Card,1/16/2021 0:41
2791379,Run 4,53,34205035307,2791379,Card,1/23/2021 19:57
7080830,Run Max 10,11,34504790749,7080830,POD,10/25/2020 3:23
7658307,Com 10,48,55438493782,7658307,Cash,12/14/2020 19:41
2747473,Run 7,7,30528001685,2747473,Cash,11/23/2020 21:58
2262607,Run 2,32,26522961455,2262607,Card ,12/12/2020 1:27
2496640,Air Max 4,75,76460243343,2496640,POD,1/4/2021 19:56
5132925,Jordan 8,80,53476099941,5132925,Card,1/30/2021 13:13
7175731,Com 1,14,24124639153,7175731,Card,2/2/2021 10:57
4028188,Insane 5,17,29120705725,4028188,Card,1/8/2021 5:34
7103780,Exer 6,90,81126890655,7103780,Card,1/28/2021 21:22
573800,Max 6,31,52895208331,573800,POD,12/24/2020 7:15
7348324,Raft 9,25,38949354238,7348324,POD,1/28/2021 14:58
7750421,Exer 1,88,43901265986,7750421,Card ,11/18/2020 8:31
6193758,Jordan Pro 1,80,81208309073,6193758,Card ,10/12/2020 3:50
884629,Free Run 4,62,92628654697,884629,Card,10/8/2020 8:46
842325,Com 8,87,83318735765,842325,Card,10/27/2020 11:04
9918390,Soccer 9,49,93273285073,9918390,Card ,12/6/2020 1:46
4233365,Pro Run 1,19,13173954567,4233365,POD,2/5/2021 6:58
3395156,Hunch 5,97,87476084562,3395156,Card ,2/5/2021 0:48
8588125,Free Run 2,9,53003738648,8588125,POD,2/6/2021 11:59
5688453,Air Max 4,5,78444458327,5688453,Card,10/15/2020 3:55
6647544,Insane 5,78,69531166309,6647544,Cash,12/15/2020 7:53
8883896,Hunch 8,100,21718717398,8883896,Cash,12/8/2020 12:39
3666946,Exer 8,77,30082087622,3666946,Card ,12/13/2020 17:30
7673117,Free Run 1,12,57716774024,7673117,Card,1/16/2021 12:38
4179091,Free Run 7,7,67601280720,4179091,Cash,1/18/2021 7:38
4707214,Run 6,43,15925393484,4707214,Cash,10/10/2020 6:18
7087823,Hunch 8,38,10138760490,7087823,Card,1/2/2021 15:15
6859085,Air 7,18,81266010436,6859085,Card,10/27/2020 10:30
4950807,Run 3,64,20834638138,4950807,Cash,11/6/2020 11:49
8595190,Insane 9,45,71497225875,8595190,Card,11/19/2020 19:31
6831108,Jordan 8,9,81547854598,6831108,Card,1/9/2021 22:33
3444823,Run 3,49,43562825695,3444823,POD,1/1/2021 9:30
2873942,Exer 9,83,68531862244,2873942,POD,12/9/2020 3:41
9938178,Com 8,40,50227281464,9938178,Cash,11/13/2020 11:39
5617476,Soccer 6,25,80236885164,5617476,Cash,1/10/2021 13:56
4779890,Free Run 7,63,10320614118,4779890,Card,12/28/2020 11:26
9064057,Hunch 2,21,59794140817,9064057,Card,10/28/2020 2:35
8550360,Jordan 9,4,59141545862,8550360,POD,2/9/2021 15:38
7256910,Soccer 6,87,36974971002,7256910,Card,1/16/2021 5:23
154995,Soccer 3,38,51045393022,154995,Card,1/25/2021 10:15
6952351,Air Max 6,45,97067297330,6952351,POD,10/20/2020 17:05
6802095,Run 8,20,22632339545,6802095,Cash,11/16/2020 3:46
4879473,Air Max 6,16,40708942704,4879473,Card,11/12/2020 3:35
3456850,Jordan 6,12,35040103664,3456850,Cash,12/14/2020 11:52
9822233,Air 1,44,10139786812,9822233,Card,1/21/2021 1:37
9289999,Air Max 5,29,32127518425,9289999,Card ,1/7/2021 23:01
5332485,Hunch 5,15,32492320534,5332485,Cash,10/25/2020 5:04
4335105,Free Run 8,43,25674122115,4335105,Cash,10/13/2020 17:27
5781479,Exer 1,33,27807278590,5781479,Card ,12/15/2020 13:05
4344914,Air Max 5,42,42125789819,4344914,Cash,10/30/2020 2:32
3710287,Exer 6,59,25585202901,3710287,POD,10/31/2020 13:00
1626805,Jordan 5,32,36722197626,1626805,Cash,11/18/2020 20:44
4595046,Jordan Pro 4,100,35279942342,4595046,Card,10/23/2020 23:34
4880772,Insane 1,99,83190718776,4880772,Card,1/3/2021 4:53
2751429,Com 6,53,19941837294,2751429,Card,12/26/2020 22:41
7430711,Free Run 8,15,53063201946,7430711,Cash,11/2/2020 7:06
2545400,Hunch 10,79,48325512540,2545400,Card,12/29/2020 5:56
2367442,Max 6,20,90198396137,2367442,POD,10/28/2020 4:20
9530734,Max 10,19,96593164521,9530734,POD,1/25/2021 18:03
4723996,Exer 4,95,77176804494,4723996,Card,10/17/2020 1:42
2609992,Hunch 5,46,18782879502,2609992,POD,12/12/2020 15:10
3940267,Com 9,38,85372483252,3940267,POD,12/14/2020 7:11
204326,Free Run 2,96,20330805575,204326,Card,10/20/2020 12:23
6263947,Raft 10,49,58109717321,6263947,Card,1/29/2021 16:29
4417211,Run 1,15,38786024467,4417211,Cash,11/22/2020 6:58
8935146,Hunch 1,81,27723692216,8935146,Card ,11/25/2020 19:12
7607208,Exer 5,65,13612618737,7607208,Card,12/5/2020 16:23
3046703,Air Max 3,43,68647836981,3046703,Card,11/2/2020 7:20
1970223,Com 10,53,91562736300,1970223,Card,11/24/2020 3:26
7137539,Run Max 3,27,95205190401,7137539,Cash,1/22/2021 15:48
4752350,Com 6,68,32582768838,4752350,Card ,10/24/2020 15:40
6007851,Raft 2,51,81921535727,6007851,Cash,12/29/2020 15:57
9649727,Run 2,91,49518759498,9649727,Card,1/29/2021 22:31
174416,Exer 4,20,29689732058,174416,Cash,12/16/2020 21:28
5877274,Com 10,79,41163302732,5877274,Card,12/8/2020 1:01
4745911,Air Max 6,34,84106874801,4745911,Cash,1/3/2021 2:42
4295230,Free Run 9,40,42314233162,4295230,Cash,10/4/2020 15:10
5019460,Run 5,16,81717329587,5019460,POD,10/26/2020 23:35
8042246,Exer 8,44,71264112942,8042246,POD,1/14/2021 5:06
6301615,Air Max 4,46,79255101872,6301615,Cash,10/7/2020 23:28
2326598,Jordan 6,27,93506300687,2326598,POD,12/21/2020 2:34
4279521,Hunch 9,18,75132374798,4279521,Card ,12/9/2020 7:14
9068421,Com 1,41,55090623289,9068421,Card,11/26/2020 10:34
6940840,Raft 3,55,60837599701,6940840,Card ,10/14/2020 22:40
3281266,Raft 10,59,86512203627,3281266,POD,2/8/2021 18:14
6390415,Run Max 6,55,96480439885,6390415,Card ,2/7/2021 8:10
2133662,Exer 8,37,68851927956,2133662,POD,12/1/2020 15:13
9603299,Hunch 10,63,80122494515,9603299,Cash,12/16/2020 8:20
8332598,Run Max 9,73,79910302761,8332598,Card,12/8/2020 20:49
8356143,Com 9,71,79782994891,8356143,POD,12/7/2020 21:52
6159131,Soccer 1,30,25151392236,6159131,Card ,1/12/2021 0:23
9666889,Jordan 3,94,25257145639,9666889,Cash,1/31/2021 0:50
9796068,Insane 6,50,95595001588,9796068,Card,1/12/2021 13:26
6495775,Jordan Pro 1,9,17731035240,6495775,Card,1/28/2021 14:10
4909714,Jordan 6,75,65276701624,4909714,Cash,10/22/2020 18:45
7942431,Pro Run 4,99,28488102931,7942431,Cash,10/30/2020 22:44
2568348,Jordan 7,45,43046384862,2568348,Cash,11/29/2020 4:22
3248605,Hunch 10,65,77933857175,3248605,POD,12/30/2020 15:15
7625842,Jordan 5,98,51945881240,7625842,Card ,11/24/2020 9:36
8831583,Hunch 4,8,96077901177,8831583,POD,12/11/2020 12:50
6337497,Hunch 2,52,15850154183,6337497,Cash,1/2/2021 22:58
9182064,Run Max 5,49,95159787334,9182064,Card ,11/14/2020 7:33
9612297,Run Max 6,14,14483571831,9612297,POD,1/1/2021 19:33
4686622,Jordan 6,54,45058625641,4686622,POD,12/9/2020 16:24
5941317,Hunch 6,56,18297413065,5941317,Cash,11/12/2020 13:06
8335229,Raft 3,28,94554008566,8335229,Card,11/12/2020 22:27
6028674,Run Max 1,69,89030417774,6028674,Cash,2/10/2021 1:42
1955287,Max 9,6,76651603862,1955287,Card,12/30/2020 23:27
9273123,Max 2,45,83756499972,9273123,POD,11/17/2020 2:38
4891678,Air Max 3,29,81895328293,4891678,Card,11/12/2020 15:46
9872737,Air 9,70,71947982316,9872737,Cash,11/3/2020 3:41
6197653,Air Max 10,34,50941369112,6197653,Cash,11/13/2020 12:16
1481639,Com 3,32,94354656126,1481639,Cash,11/30/2020 20:37
3333970,Jordan Pro 4,88,57165173888,3333970,Card ,10/13/2020 14:17
7493170,Air Max 10,59,83054572764,7493170,Card ,12/20/2020 5:31
9081691,Raft 10,43,29332914992,9081691,Cash,2/9/2021 5:52
892113,Jordan 5,68,48640494920,892113,Card,11/26/2020 14:52
8739412,Run Max 1,94,14999514825,8739412,Card,12/17/2020 12:55
5974819,Jordan 10,22,60812251471,5974819,Cash,2/4/2021 13:09
4361055,Hunch 4,35,87567106431,4361055,Card,10/9/2020 20:29
322651,Run Max 7,70,41266390653,322651,POD,1/13/2021 16:48
1963723,Run Max 8,69,36587918685,1963723,Card ,2/10/2021 1:50
260831,Run Max 10,11,68585180263,260831,Card,2/2/2021 14:46
6616581,Soccer 10,53,33369827609,6616581,Card,10/25/2020 22:57
4795563,Jordan Pro 5,42,66198733313,4795563,POD,1/25/2021 22:16
7055209,Run Max 10,34,32637139753,7055209,Card,12/5/2020 22:48
8575538,Air 6,26,64490857043,8575538,Cash,1/25/2021 13:19
696996,Soccer 10,90,20197875964,696996,Cash,1/7/2021 12:28
2939578,Free Run 2,30,68506639012,2939578,Cash,11/9/2020 23:44
4879051,Raft 10,59,52093900609,4879051,Card,1/20/2021 23:15
5312347,Max 9,83,34572780008,5312347,Card,1/30/2021 1:23
3143231,Pro Run 9,57,71300602869,3143231,Card ,12/22/2020 1:52
5099290,Com 7,92,87185314561,5099290,POD,11/21/2020 3:20
8434296,Raft 1,6,68558035827,8434296,Card ,10/15/2020 22:55
7983460,Pro Run 7,91,71042714060,7983460,Card ,1/1/2021 12:53
2297047,Jordan Pro 4,28,26117876393,2297047,POD,1/22/2021 17:38
1541594,Jordan Pro 2,62,19958032053,1541594,Card,11/9/2020 21:13
7535013,Exer 1,28,87100825340,7535013,Card,12/7/2020 6:24
4432627,Run 8,6,77723678005,4432627,Cash,10/12/2020 6:05
1901590,Hunch 2,18,83631778941,1901590,Cash,2/1/2021 10:10
4439658,Run 8,63,96831857490,4439658,POD,12/16/2020 22:12
2156795,Jordan 1,5,33576251999,2156795,Cash,10/17/2020 8:15
512234,Soccer 4,26,85394239901,512234,POD,1/13/2021 11:36
7653576,Run Max 2,43,13863067191,7653576,POD,10/7/2020 4:17
3361638,Insane 2,88,50079831433,3361638,Cash,11/2/2020 11:45
6640438,Jordan Pro 2,53,11305029164,6640438,Card,1/31/2021 13:33
6586006,Hunch 10,59,25073356308,6586006,POD,11/26/2020 6:18
1743320,Run 6,6,34804944427,1743320,Card,11/19/2020 17:13
9014130,Jordan 4,77,89566034082,9014130,Card,12/4/2020 13:02
7023031,Jordan Pro 8,35,64946087888,7023031,POD,10/10/2020 18:08
4891647,Free Run 3,9,83595137176,4891647,Card ,10/15/2020 14:50
744400,Pro Run 1,1,98777809703,744400,Card ,12/6/2020 20:58
8556015,Pro Run 9,84,84722806165,8556015,Card ,2/5/2021 18:06
7269622,Com 4,89,78578659524,7269622,Card,10/14/2020 3:32
4798308,Max 8,86,14350249596,4798308,POD,11/12/2020 17:01
7006176,Soccer 2,35,54344078215,7006176,POD,1/30/2021 6:38
4443843,Air 10,2,42626811195,4443843,Cash,11/22/2020 2:19
4801883,Max 8,58,35912004859,4801883,Card,10/9/2020 12:21
3602642,Run 10,98,15703059927,3602642,Card,1/10/2021 3:59
8003121,Air 4,47,49260918337,8003121,POD,1/23/2021 13:01
7865488,Run Max 3,41,89527102891,7865488,Card,12/1/2020 22:43
2283337,Air Max 10,17,73829330020,2283337,Card ,10/7/2020 1:38
9097321,Insane 3,100,66515741932,9097321,POD,11/19/2020 2:19
3309132,Jordan 7,68,64777738961,3309132,POD,11/17/2020 16:59
876561,Jordan Pro 3,87,24498865457,876561,POD,10/25/2020 9:27
7712101,Soccer 4,52,15767809969,7712101,Cash,11/1/2020 18:39
8839366,Air 5,51,52693290144,8839366,Cash,1/13/2021 15:43
6424661,Max 5,84,95594889199,6424661,POD,10/20/2020 17:57
2250356,Pro Run 8,46,15051902179,2250356,POD,12/26/2020 22:12
7371654,Run 4,89,79284895143,7371654,Cash,1/12/2021 18:02
1043270,Raft 4,78,66777459006,1043270,Card,11/16/2020 23:56
4677937,Run Max 4,88,42496310729,4677937,Card,12/23/2020 10:04
9264020,Run 10,30,88469140925,9264020,POD,10/11/2020 10:49
4275831,Raft 7,64,76925116804,4275831,Card,12/23/2020 16:38
7984422,Free Run 2,14,47027394173,7984422,Cash,12/25/2020 11:10
1483841,Air 7,16,67534020988,1483841,POD,12/26/2020 2:17
5384855,Air 2,13,51436747443,5384855,POD,1/3/2021 13:29
9255533,Com 10,63,44344189501,9255533,Cash,11/23/2020 15:35
7054907,Free Run 4,11,78765348656,7054907,POD,10/23/2020 0:48
5281278,Air 8,22,94119855434,5281278,POD,2/4/2021 21:07
8650645,Free Run 6,55,19504629901,8650645,Cash,12/28/2020 8:10
1625214,Air Max 4,61,55260454527,1625214,Cash,1/11/2021 14:13
5247469,Run 9,80,35946106393,5247469,Card,1/9/2021 17:26
2756346,Exer 4,4,68718763157,2756346,Card,11/21/2020 14:22
2634901,Insane 10,15,38004715843,2634901,POD,12/11/2020 18:52
8647303,Jordan Pro 8,75,85554364397,8647303,POD,1/6/2021 21:09
2894886,Jordan 4,4,55725610763,2894886,Card,1/8/2021 5:06
9782274,Max 9,90,54579907003,9782274,POD,10/7/2020 7:07
7405291,Jordan 9,29,43663149509,7405291,Card,1/11/2021 21:34
9456366,Run 10,33,73877258663,9456366,POD,2/5/2021 17:48
8042306,Raft 5,29,17977881933,8042306,Card,11/11/2020 1:10
5454597,Raft 7,46,38625587533,5454597,POD,2/7/2021 8:06
3425137,Run 6,14,54101317283,3425137,Card,2/1/2021 2:22
9013167,Exer 2,66,71421388647,9013167,Cash,12/19/2020 5:43
2780099,Air Max 4,54,43340179874,2780099,POD,12/15/2020 6:20
6428673,Exer 9,35,87930435093,6428673,POD,10/5/2020 18:44
5806117,Insane 10,42,96626694517,5806117,POD,1/8/2021 3:58
5994468,Jordan 4,29,12623370840,5994468,Card,10/18/2020 14:32
7175760,Jordan 2,8,50199652831,7175760,POD,12/23/2020 17:15
472561,Soccer 1,88,65319992161,472561,POD,11/30/2020 1:49
264301,Free Run 5,4,54419302944,264301,Card,11/5/2020 8:32
9070236,Run Max 4,47,63722347247,9070236,Card,11/16/2020 21:25
1648906,Soccer 1,31,83309160071,1648906,POD,11/18/2020 17:31
1468253,Pro Run 5,37,46042954988,1468253,Cash,2/4/2021 0:07
3880220,Pro Run 3,92,36476213311,3880220,Card,10/11/2020 2:08
9867474,Pro Run 3,58,36562448191,9867474,Card,12/7/2020 15:52
112190,Free Run 3,5,65603291353,112190,Card,11/17/2020 0:28
4984548,Air Max 9,94,16719220293,4984548,Card,10/25/2020 20:47
5050062,Max 7,56,95574646165,5050062,POD,11/4/2020 23:07
709924,Air 8,31,19589675580,709924,Card,12/5/2020 9:32
2075595,Insane 2,97,80577944974,2075595,POD,1/29/2021 17:32
6960566,Hunch 4,65,49893032272,6960566,Cash,10/26/2020 4:31
9052887,Jordan 8,62,88749553466,9052887,Card ,2/6/2021 12:41
4232060,Pro Run 4,3,30207417697,4232060,POD,1/19/2021 2:06
1353534,Pro Run 9,7,62337750516,1353534,POD,2/2/2021 11:46
4542180,Run 1,39,47501558060,4542180,Card,1/15/2021 2:58
1773988,Insane 5,65,97624716032,1773988,POD,1/5/2021 17:02
9729115,Max 2,93,22538006233,9729115,Cash,12/2/2020 16:15
5220032,Free Run 3,65,23536726816,5220032,Card,10/22/2020 20:34
5280494,Jordan 2,98,47662732938,5280494,Cash,10/10/2020 19:04
6927880,Soccer 9,38,59296670361,6927880,Card,2/10/2021 5:43
1755380,Soccer 10,82,21143768215,1755380,POD,10/20/2020 22:36
9099049,Com 10,39,86437999721,9099049,Card,1/14/2021 0:44
3532368,Run 4,14,33204954399,3532368,POD,10/30/2020 12:04
4349036,Hunch 4,92,73284044612,4349036,POD,12/27/2020 12:59
4665985,Jordan 5,38,11502464277,4665985,Card,11/28/2020 7:07
9264915,Run Max 1,31,61751505989,9264915,Card ,12/14/2020 7:51
516584,Air Max 5,47,37999184835,516584,Card,11/10/2020 6:12
8226484,Air Max 3,22,28328773826,8226484,Card ,12/11/2020 15:03
3869352,Jordan Pro 6,36,20953767892,3869352,Cash,12/26/2020 13:36
8193727,Exer 10,33,90063186275,8193727,Card ,12/26/2020 16:38
3818794,Com 10,74,82005576021,3818794,Cash,2/6/2021 18:07
2383661,Soccer 7,1,54863173771,2383661,POD,12/8/2020 15:41
7761545,Com 2,6,58870492463,7761545,Card,1/4/2021 19:13
2239525,Air Max 2,72,71984875257,2239525,Card,12/13/2020 10:40
6714704,Soccer 9,64,49368345987,6714704,Card,10/30/2020 19:55
7448621,Max 2,54,82704380489,7448621,POD,12/28/2020 21:47
1733896,Insane 6,25,73391805245,1733896,Cash,1/24/2021 13:22
4384857,Air Max 10,83,96845954958,4384857,Cash,1/13/2021 23:36
7750238,Air 2,96,22408565466,7750238,Cash,11/14/2020 19:48
2279629,Free Run 1,10,78402085426,2279629,Card,11/18/2020 0:21
2631612,Max 9,83,91919249428,2631612,Card,10/27/2020 10:36
8387258,Free Run 6,91,82177422191,8387258,POD,2/4/2021 1:29
7442532,Raft 10,66,21729162751,7442532,Card,11/5/2020 0:02
7365308,Run 4,68,70618242935,7365308,Card,1/7/2021 15:20
8205624,Max 7,16,43021169240,8205624,Card,11/18/2020 22:08
6807765,Run Max 6,100,84801619523,6807765,Card,10/23/2020 0:26
5860338,Run Max 8,28,81948978138,5860338,Cash,10/8/2020 23:31
6774837,Air Max 10,58,46880238289,6774837,POD,11/28/2020 3:51
4788755,Air Max 4,9,30256712008,4788755,Cash,1/28/2021 2:34
4760057,Pro Run 1,77,80317327313,4760057,POD,12/8/2020 10:34
7811768,Exer 2,59,62247687043,7811768,Cash,1/14/2021 6:00
1059637,Run Max 3,40,67826785858,1059637,POD,11/1/2020 4:13
8285789,Air 2,2,26538444044,8285789,Cash,1/20/2021 5:19
656722,Pro Run 10,45,22876635809,656722,POD,10/24/2020 13:16
4247642,Exer 5,95,24917020888,4247642,POD,10/11/2020 21:16
817852,Run Max 1,7,79512806914,817852,Card,1/29/2021 16:17
507206,Air 4,92,99690587097,507206,Cash,12/24/2020 2:55
7221266,Air 2,89,46778160980,7221266,Cash,12/11/2020 21:26
6514813,Com 5,85,61851636349,6514813,Card,1/18/2021 10:03
5650161,Jordan Pro 3,91,16383848946,5650161,POD,10/28/2020 7:09
1697328,Run Max 6,38,15901088484,1697328,Card ,11/8/2020 16:13
194914,Com 5,55,93994426551,194914,Card,11/16/2020 22:51
6084880,Run Max 10,7,53124750722,6084880,Cash,10/2/2020 22:37
6202747,Raft 3,68,34415575055,6202747,Card,2/3/2021 2:03
7044278,Run 8,48,94095608593,7044278,POD,12/3/2020 11:38
9211551,Insane 6,68,52066590301,9211551,Cash,2/4/2021 9:25
6809140,Insane 4,74,49910600520,6809140,Card,2/10/2021 5:01
3502602,Air 6,84,69340241476,3502602,POD,12/27/2020 14:43
7664393,Jordan Pro 1,66,83974586616,7664393,POD,1/11/2021 7:30
2406085,Run 8,74,46384694082,2406085,POD,11/12/2020 10:15
2014279,Exer 3,7,56107653082,2014279,Cash,10/24/2020 15:02
5349243,Raft 2,19,77834013851,5349243,POD,11/15/2020 13:20
9054944,Soccer 3,72,47613072438,9054944,Card ,11/4/2020 3:36
2597140,Insane 1,27,55170778089,2597140,Card ,12/17/2020 2:11
5237182,Free Run 6,37,53155314675,5237182,POD,12/13/2020 22:38
4989544,Air 2,82,75232056973,4989544,Cash,11/13/2020 23:49
712810,Jordan Pro 3,2,35376596897,712810,Card ,12/25/2020 14:32
3607350,Exer 4,73,56584785593,3607350,Card,12/28/2020 15:14
8987538,Com 1,59,67547941764,8987538,Cash,1/7/2021 12:05
9842020,Exer 1,9,81416180939,9842020,Card,12/29/2020 5:51
8349803,Hunch 4,2,75452948437,8349803,Card ,1/11/2021 10:57
5095018,Jordan Pro 2,33,85442675066,5095018,Card,11/29/2020 12:10
5614089,Air 6,51,26085008905,5614089,Cash,12/30/2020 9:01
6093491,Run 9,48,74401529604,6093491,Card,1/17/2021 17:12
9577345,Max 10,66,11819003751,9577345,Card,10/29/2020 23:28
7954563,Run 3,30,85039021923,7954563,Card,1/15/2021 12:23
9999967,Max 2,3,50373320327,9999967,Cash,12/21/2020 18:47
702231,Hunch 9,98,55151599668,702231,Card,10/22/2020 6:07
3958412,Free Run 7,66,85991741684,3958412,Cash,2/4/2021 3:12
2460329,Com 10,57,80186117284,2460329,Card,12/25/2020 21:12
7797401,Air Max 10,61,46525121879,7797401,Card ,11/29/2020 7:44
8433322,Air Max 4,13,12817406084,8433322,Card ,12/26/2020 11:57
8598673,Pro Run 7,70,57492966772,8598673,Card,11/25/2020 7:53
7256397,Com 2,69,26341975782,7256397,Cash,11/12/2020 15:57
9129387,Run Max 6,44,25179250691,9129387,POD,11/20/2020 12:35
1443678,Run Max 2,8,72752547290,1443678,POD,11/26/2020 22:36
5313103,Air Max 9,32,70607854595,5313103,Card ,10/11/2020 14:29
8055530,Air Max 9,17,17188132301,8055530,POD,1/31/2021 14:04
3598704,Free Run 5,21,73074595035,3598704,POD,10/9/2020 0:39
4436151,Run 3,16,68592902095,4436151,POD,2/5/2021 7:49
5599379,Max 3,83,69788354467,5599379,Card,2/10/2021 4:05
893742,Com 3,18,45958437582,893742,Card ,11/7/2020 3:17
4330836,Jordan Pro 3,58,40877415788,4330836,Card,10/22/2020 3:42
2783746,Soccer 9,38,24355054564,2783746,Card ,11/1/2020 21:06
4166523,Jordan 4,17,36264061668,4166523,Card,2/8/2021 10:49
7809699,Raft 3,57,72604571468,7809699,Cash,11/12/2020 20:34
402072,Jordan 4,10,19573687392,402072,POD,12/31/2020 11:24
9106816,Air 6,10,17877897000,9106816,Card,11/29/2020 9:07
8650726,Run 7,9,79001061323,8650726,Card,2/1/2021 21:31
9366859,Insane 5,99,20429935733,9366859,POD,10/22/2020 10:42
6830603,Soccer 3,6,44018692540,6830603,Card,12/6/2020 4:53
6284382,Jordan 7,53,78359029255,6284382,Card,10/29/2020 14:46
7689685,Free Run 9,71,31637717229,7689685,Cash,11/21/2020 2:19
2380917,Exer 2,12,22067423377,2380917,Cash,11/11/2020 22:46
1992035,Jordan 10,97,87581393166,1992035,Card,11/8/2020 10:03
5167251,Air Max 3,88,80674666856,5167251,POD,1/16/2021 7:30
7098708,Jordan Pro 8,53,24899709442,7098708,POD,10/19/2020 23:07
4566037,Jordan Pro 2,82,79512665255,4566037,Card,10/23/2020 4:18
5175915,Com 4,38,75001790533,5175915,Card,1/1/2021 19:54
3917916,Max 10,86,51106013867,3917916,POD,12/8/2020 20:42
4514606,Com 3,8,50458689047,4514606,Card,10/25/2020 3:51
4960402,Hunch 3,35,42828453805,4960402,POD,11/25/2020 1:08
5524394,Run Max 8,62,96474152962,5524394,POD,11/22/2020 18:28
6974596,Hunch 8,56,22286997543,6974596,Card,1/1/2021 11:58
497851,Air 8,1,91365039880,497851,POD,10/29/2020 6:51
846314,Pro Run 6,7,43370055015,846314,Cash,12/14/2020 8:43
7667474,Run 7,73,80334033336,7667474,POD,10/13/2020 0:23
6480247,Free Run 2,69,32350452126,6480247,POD,11/28/2020 13:45
3311169,Com 9,8,90547607955,3311169,Card,10/11/2020 3:37
7153645,Com 9,27,69073667057,7153645,Card ,2/5/2021 8:36
6662445,Air Max 7,30,26006102798,6662445,Card,2/3/2021 15:39
4024035,Hunch 7,5,41986662961,4024035,Cash,2/4/2021 22:20
135771,Raft 8,53,72202630227,135771,Cash,1/22/2021 1:26
3539053,Max 6,20,96426594138,3539053,Cash,10/2/2020 8:31
6259404,Exer 6,83,18791867011,6259404,Card,12/13/2020 22:59
8886406,Jordan Pro 5,22,33789830555,8886406,POD,1/14/2021 18:20
7650985,Jordan Pro 7,73,91397104601,7650985,Card,1/6/2021 9:29
9810596,Exer 7,89,72406990315,9810596,Card ,11/10/2020 4:08
5828106,Free Run 10,1,32220204415,5828106,Cash,10/7/2020 23:36
6348361,Free Run 3,76,27744793867,6348361,Card ,1/1/2021 3:53
7814005,Com 7,76,84225974308,7814005,Cash,12/15/2020 22:07
8392354,Air 2,83,27719572744,8392354,Card,11/27/2020 0:06
7363390,Run 9,77,78823112987,7363390,Card,12/12/2020 13:57
2800701,Jordan 1,96,37504413502,2800701,POD,1/9/2021 4:48
2089957,Com 5,90,93746082556,2089957,POD,10/14/2020 22:32
7327699,Pro Run 3,82,88688601945,7327699,POD,11/13/2020 8:59
7752686,Soccer 10,56,38586529285,7752686,POD,10/8/2020 11:33
3097787,Exer 2,19,11433135085,3097787,Card,1/21/2021 7:36
520041,Raft 5,49,43643557826,520041,Card ,12/24/2020 20:26
611008,Hunch 1,78,19978291242,611008,Card ,11/15/2020 16:13
6086466,Run Max 10,47,45935735486,6086466,Cash,12/2/2020 19:13
4582365,Soccer 5,82,47682642086,4582365,POD,1/10/2021 4:14
1417114,Run Max 7,40,91329474394,1417114,Cash,2/5/2021 4:00
